Customer ID;Gender;Age; Income (USD/Month) 
25575;Female;19; $13.803,00 
24248;Female;31; $4.467,00 
25215;Female;35; $3.242,00 
26798;Male;32; $16.005,00 
32968;Female;21; $14.491,00 
30082;Male;32; $34.617,00 
30639;Female;39; $21.634,00 
32065;Male;54; $5.876,00 
30682;Female;19; $9.271,00 
31985;Male;21; $19.485,00 
31172;Female;29; $16.619,00 
11848;Male;23; $7.272,00 
11922;Male;56; $18.363,00 
10223;Male;21; $7.282,00 
10681;Female;28; $6.049,00 
11825;Male;27; $2.321,00 
9512;Male;26; $18.830,00 
11544;Male;41; $10.493,00 
11742;Female;22; $8.510,00 
54862;Male;38; $8.752,00 
56334;Male;48; $7.065,00 
54007;Male;20; $9.987,00 
56306;Female;31; $2.608,00 
55309;Male;49; $2.605,00 
56957;Male;19; $13.986,00 
56282;Male;31; $8.448,00 
16632;Female;59; $18.499,00 
17896;Female;44; $3.064,00 
15274;Female;39; $4.178,00 
15406;Female;31; $14.679,00 
17674;Female;35; $10.684,00 
17632;Male;21; $15.851,00 
23817;Male;27; $12.579,00 
22486;Female;30; $6.442,00 
22963;Female;28; $10.087,00 
22837;Female;37; $3.594,00 
22433;Female;56; $24.230,00 
49576;Male;60; $7.767,00 
50436;Female;25; $4.799,00 
48475;Male;18; $30.204,00 
50545;Female;32; $15.117,00 
49733;Female;31; $19.718,00 
49400;Female;37; $9.472,00 
49499;Female;18; $24.102,00 
47404;Female;36; $14.689,00 
46488;Female;46; $18.595,00 
45266;Female;31; $34.367,00 
47354;Female;34; $19.836,00 
47252;Male;27; $2.502,00 
47977;Male;31; $3.406,00 
19655;Female;35; $31.175,00 
19232;Male;25; $12.759,00 
18688;Female;39; $4.322,00 
20981;Male;32; $16.331,00 
36111;Female;28; $20.122,00 
36237;Male;20; $12.482,00 
37851;Female;25; $18.915,00 
38150;Female;36; $6.653,00 
37445;Male;45; $8.153,00 
36659;Male;19; $20.257,00 
14807;Male;26; $10.530,00 
12139;Male;58; $16.562,00 
12542;Male;26; $14.460,00 
14089;Male;31; $11.827,00 
13708;Female;24; $5.838,00 
14184;Male;20; $13.627,00 
13853;Male;20; $13.917,00 
13583;Male;47; $24.810,00 
13960;Female;28; $12.368,00 
39643;Male;24; $33.813,00 
41333;Male;31; $18.625,00 
40608;Female;19; $6.118,00 
40729;Male;30; $8.906,00 
40954;Male;38; $11.710,00 
40274;Female;21; $33.567,00 
27660;Male;56; $8.370,00 
27366;Female;47; $11.498,00 
28471;Female;19; $10.023,00 
29307;Female;24; $11.988,00 
28370;Male;51; $9.549,00 
28827;Female;34; $2.211,00 
35217;Male;23; $18.953,00 
34796;Male;28; $9.154,00 
34333;Male;37; $13.525,00 
33066;Female;28; $14.865,00 
35492;Female;24; $6.337,00 
35691;Female;20; $5.215,00 
35157;Male;19; $23.661,00 
35025;Male;40; $14.128,00 
35925;Female;36; $27.617,00 
34278;Male;31; $8.802,00 
59636;Female;40; $2.954,00 
25451;Male;31; $9.529,00 
25745;Female;20; $3.084,00 
26496;Female;27; $7.943,00 
24054;Male;44; $3.937,00 
25753;Male;35; $10.860,00 
25663;Male;37; $12.263,00 
26443;Male;37; $12.720,00 
24139;Male;22; $6.367,00 
25634;Female;23; $16.354,00 
26034;Female;34; $5.651,00 
26462;Female;47; $24.157,00 
24447;Male;23; $15.587,00 
31132;Male;28; $15.359,00 
32098;Male;19; $21.341,00 
30033;Female;19; $17.449,00 
30352;Female;26; $17.640,00 
30372;Male;21; $9.618,00 
30050;Female;42; $11.845,00 
30246;Female;27; $24.011,00 
32247;Male;35; $22.717,00 
32003;Male;46; $10.203,00 
32116;Female;40; $5.703,00 
30580;Female;36; $11.408,00 
11536;Male;56; $25.156,00 
10563;Male;51; $18.729,00 
10459;Female;50; $9.480,00 
11452;Female;48; $10.926,00 
9258;Female;20; $34.228,00 
9716;Male;63; $24.269,00 
9861;Male;31; $15.868,00 
10181;Female;37; $24.093,00 
10990;Male;32; $18.842,00 
11507;Female;34; $32.324,00 
10397;Male;19; $9.228,00 
9063;Female;38; $7.694,00 
9552;Female;34; $33.318,00 
11289;Female;43; $19.461,00 
11620;Male;30; $23.110,00 
10900;Male;57; $21.558,00 
9050;Female;33; $18.222,00 
54673;Male;36; $19.077,00 
56425;Female;33; $6.270,00 
54974;Female;20; $3.302,00 
56828;Female;37; $15.717,00 
56986;Female;30; $23.002,00 
56445;Female;44; $20.363,00 
56418;Male;36; $4.673,00 
55111;Female;37; $23.729,00 
55820;Male;37; $12.709,00 
56008;Male;36; $15.138,00 
15099;Female;38; $23.092,00 
15762;Female;26; $6.510,00 
16314;Male;21; $15.644,00 
16634;Female;52; $14.958,00 
16096;Female;26; $15.785,00 
17940;Male;49; $23.147,00 
16930;Female;52; $20.029,00 
17305;Female;30; $11.380,00 
17401;Male;37; $24.054,00 
16899;Female;29; $8.535,00 
16648;Male;21; $12.405,00 
21358;Male;37; $29.138,00 
21096;Male;28; $9.867,00 
21658;Female;37; $19.046,00 
23753;Female;20; $3.667,00 
23459;Male;23; $14.161,00 
23818;Female;36; $28.361,00 
50300;Female;30; $11.767,00 
50106;Male;33; $8.945,00 
48426;Male;47; $24.630,00 
50966;Male;26; $29.731,00 
46220;Male;39; $24.864,00 
46425;Female;31; $17.270,00 
46884;Male;20; $5.518,00 
45884;Male;40; $23.118,00 
45830;Male;40; $23.953,00 
46123;Male;28; $30.875,00 
46357;Male;31; $28.659,00 
46054;Female;28; $4.122,00 
36550;Male;62; $2.312,00 
36945;Female;36; $13.781,00 
38731;Female;47; $23.156,00 
36012;Female;36; $7.549,00 
38005;Female;28; $19.277,00 
36980;Male;25; $23.678,00 
38721;Female;54; $4.814,00 
12933;Female;36; $8.244,00 
14541;Male;28; $13.247,00 
14094;Female;37; $19.701,00 
13032;Female;53; $21.650,00 
12413;Male;26; $24.223,00 
13831;Male;45; $33.374,00 
14694;Male;39; $16.566,00 
14460;Female;18; $10.702,00 
14926;Male;30; $8.689,00 
12243;Male;20; $5.525,00 
41510;Female;19; $24.918,00 
41065;Male;45; $21.958,00 
40049;Female;28; $4.601,00 
40866;Male;48; $23.634,00 
40072;Female;41; $24.538,00 
27637;Female;53; $2.662,00 
29322;Female;64; $19.085,00 
27111;Male;34; $12.317,00 
33604;Male;40; $3.268,00 
33052;Male;18; $20.283,00 
34175;Male;56; $12.346,00 
33500;Female;40; $7.475,00 
35560;Male;19; $23.687,00 
35048;Male;30; $23.290,00 
33967;Male;51; $9.332,00 
35835;Female;28; $34.686,00 
34902;Male;19; $22.655,00 
26389;Female;34; $13.496,00 
24178;Male;65; $13.541,00 
25942;Female;57; $24.415,00 
30328;Female;57; $12.882,00 
30382;Female;29; $14.874,00 
31810;Male;34; $10.735,00 
30093;Female;45; $10.388,00 
30850;Male;41; $6.081,00 
32193;Female;38; $3.371,00 
31184;Male;41; $7.473,00 
32924;Male;30; $15.407,00 
10341;Male;38; $12.473,00 
11966;Female;39; $22.851,00 
11673;Male;47; $15.235,00 
11989;Male;19; $21.956,00 
11061;Female;49; $3.004,00 
10231;Male;55; $17.030,00 
55039;Female;32; $16.868,00 
56770;Female;19; $8.853,00 
54597;Female;22; $3.394,00 
55984;Female;34; $17.088,00 
54213;Female;32; $17.700,00 
56112;Male;31; $7.578,00 
56220;Male;26; $32.368,00 
56548;Male;41; $4.268,00 
54875;Female;29; $14.089,00 
55879;Male;21; $2.311,00 
56598;Female;37; $20.069,00 
56436;Male;28; $7.964,00 
17795;Female;30; $28.906,00 
16291;Male;38; $22.793,00 
17410;Female;24; $8.181,00 
15617;Male;25; $12.555,00 
15193;Female;62; $33.513,00 
16990;Male;47; $17.005,00 
16275;Male;21; $19.213,00 
16491;Male;48; $11.221,00 
17218;Female;29; $34.979,00 
17227;Male;19; $12.004,00 
15076;Female;28; $2.909,00 
23171;Female;20; $19.706,00 
23517;Male;53; $23.864,00 
22007;Female;20; $3.452,00 
21475;Female;18; $19.054,00 
21029;Female;18; $31.725,00 
50386;Female;37; $22.895,00 
49326;Male;31; $24.556,00 
50447;Female;31; $7.879,00 
48090;Male;26; $18.825,00 
48232;Female;20; $16.434,00 
49967;Male;39; $4.297,00 
45967;Male;31; $9.909,00 
46330;Female;33; $21.595,00 
45704;Female;36; $5.200,00 
45895;Male;26; $3.608,00 
46603;Male;36; $29.913,00 
47576;Female;34; $20.914,00 
18019;Male;43; $17.462,00 
38642;Male;25; $13.748,00 
36813;Male;32; $21.247,00 
37135;Female;60; $16.782,00 
38540;Male;19; $13.503,00 
36051;Male;62; $6.079,00 
37935;Male;32; $10.071,00 
36619;Female;39; $5.302,00 
14124;Female;34; $10.551,00 
12461;Male;22; $15.391,00 
14244;Female;21; $8.582,00 
14448;Male;26; $4.595,00 
12843;Male;39; $2.447,00 
14328;Male;27; $7.800,00 
12893;Male;47; $23.355,00 
14151;Male;38; $30.493,00 
39830;Female;63; $9.295,00 
40822;Female;29; $13.550,00 
41951;Female;54; $17.906,00 
39086;Male;22; $8.589,00 
40802;Male;23; $22.716,00 
28383;Female;35; $10.458,00 
27181;Male;38; $16.040,00 
27144;Female;33; $31.767,00 
28746;Female;55; $3.581,00 
28446;Male;19; $4.586,00 
29111;Female;28; $9.243,00 
28186;Female;61; $14.283,00 
33617;Male;21; $7.594,00 
35413;Male;30; $12.532,00 
34410;Male;42; $11.059,00 
33288;Male;35; $24.706,00 
34918;Female;58; $20.143,00 
33687;Female;37; $11.365,00 
35856;Female;25; $15.911,00 
35768;Female;61; $11.727,00 
35717;Female;20; $2.113,00 
35444;Female;33; $4.260,00 
34920;Male;36; $13.386,00 
33688;Male;38; $11.611,00 
35138;Male;18; $9.510,00 
34832;Male;35; $6.411,00 
34275;Female;36; $21.983,00 
33017;Male;29; $5.605,00 
34369;Female;60; $24.269,00 
57128;Male;43; $7.878,00 
58880;Male;29; $22.803,00 
57752;Female;28; $9.259,00 
58393;Female;19; $6.612,00 
26224;Male;22; $22.294,00 
24330;Female;43; $22.824,00 
24071;Female;39; $16.949,00 
25127;Female;28; $2.564,00 
24552;Male;42; $22.862,00 
24508;Female;35; $21.944,00 
24970;Female;38; $10.681,00 
26020;Female;34; $7.198,00 
26023;Male;32; $19.338,00 
25341;Male;24; $11.236,00 
25058;Male;24; $20.985,00 
30160;Female;24; $8.524,00 
32277;Female;20; $15.532,00 
30944;Male;61; $24.650,00 
31409;Female;53; $16.586,00 
32620;Female;45; $8.401,00 
31760;Male;27; $10.755,00 
32724;Female;35; $16.632,00 
31965;Male;19; $13.629,00 
31437;Male;40; $5.244,00 
30393;Male;51; $6.559,00 
31766;Female;38; $27.867,00 
31472;Female;39; $3.584,00 
31094;Male;40; $9.904,00 
31423;Male;52; $24.097,00 
11715;Female;20; $32.426,00 
10418;Male;40; $22.025,00 
11075;Female;19; $2.444,00 
9978;Male;31; $9.239,00 
10340;Male;28; $7.446,00 
11027;Female;33; $14.759,00 
10092;Male;38; $2.667,00 
11585;Female;43; $20.462,00 
11555;Female;35; $13.390,00 
9606;Male;50; $13.424,00 
10214;Female;21; $20.906,00 
10843;Female;45; $22.467,00 
10044;Male;39; $22.943,00 
11262;Female;32; $12.746,00 
11129;Male;39; $26.733,00 
10786;Female;58; $10.775,00 
9725;Female;30; $23.714,00 
56736;Male;38; $21.375,00 
54051;Female;19; $17.112,00 
54425;Male;48; $17.885,00 
56620;Male;48; $8.125,00 
55715;Female;39; $13.125,00 
54137;Female;41; $16.761,00 
16003;Female;50; $3.683,00 
16675;Female;38; $20.952,00 
17540;Female;29; $22.467,00 
15334;Female;20; $22.003,00 
15975;Male;19; $22.043,00 
15258;Female;38; $23.316,00 
16383;Male;35; $13.609,00 
15142;Male;48; $10.008,00 
16424;Female;29; $16.847,00 
17449;Male;44; $24.177,00 
15440;Male;29; $3.047,00 
21320;Female;41; $34.454,00 
22019;Female;35; $16.806,00 
21488;Male;34; $24.115,00 
23164;Female;19; $11.753,00 
23645;Female;50; $24.519,00 
22641;Male;54; $15.394,00 
50426;Female;25; $12.589,00 
50195;Male;50; $2.058,00 
50884;Female;35; $12.451,00 
49570;Female;37; $7.898,00 
50356;Male;51; $4.901,00 
49943;Male;27; $3.798,00 
46333;Male;37; $6.256,00 
47836;Male;35; $7.893,00 
45240;Female;52; $21.597,00 
45079;Female;39; $24.585,00 
46218;Male;36; $24.453,00 
46465;Female;25; $13.731,00 
20743;Male;39; $16.151,00 
20175;Female;55; $19.230,00 
18294;Male;27; $9.748,00 
18119;Male;57; $29.070,00 
19663;Female;25; $24.442,00 
19763;Male;49; $15.296,00 
36367;Female;37; $5.620,00 
37259;Male;29; $19.715,00 
36716;Male;34; $19.970,00 
37673;Male;40; $8.315,00 
38517;Male;56; $24.569,00 
38266;Female;26; $5.788,00 
37879;Female;43; $23.429,00 
36963;Male;37; $15.536,00 
37707;Female;31; $20.189,00 
38564;Male;36; $20.345,00 
37197;Male;33; $25.484,00 
14122;Female;38; $16.629,00 
12813;Male;35; $11.496,00 
14812;Female;18; $16.693,00 
13282;Male;50; $16.752,00 
12169;Female;38; $2.801,00 
14375;Male;40; $21.392,00 
13524;Male;24; $6.992,00 
14102;Male;24; $6.943,00 
13723;Female;39; $19.616,00 
13237;Female;28; $6.182,00 
13308;Female;19; $15.046,00 
12673;Female;28; $2.382,00 
14756;Male;20; $19.036,00 
13952;Female;64; $16.061,00 
40046;Female;39; $18.892,00 
41437;Female;43; $10.609,00 
40442;Male;32; $14.830,00 
40206;Female;34; $5.443,00 
40503;Male;18; $17.592,00 
39904;Male;63; $19.906,00 
39062;Male;34; $19.966,00 
40765;Male;18; $2.349,00 
27134;Male;41; $14.020,00 
29890;Female;38; $3.719,00 
29462;Female;28; $4.069,00 
28995;Female;18; $6.521,00 
27160;Female;35; $12.293,00 
29874;Male;49; $16.900,00 
35832;Male;26; $29.770,00 
34095;Male;26; $3.070,00 
35913;Male;39; $22.682,00 
33692;Female;58; $22.528,00 
34390;Male;32; $19.848,00 
34581;Male;22; $13.859,00 
33968;Female;18; $21.424,00 
34162;Male;56; $11.550,00 
34346;Male;40; $21.362,00 
35849;Female;38; $22.213,00 
33564;Male;48; $12.008,00 
34053;Female;30; $9.173,00 
34703;Female;30; $17.535,00 
25026;Male;61; $17.173,00 
24553;Female;42; $17.427,00 
24315;Male;48; $17.776,00 
24098;Male;62; $27.681,00 
25121;Male;38; $10.399,00 
26839;Female;65; $4.751,00 
26692;Male;26; $4.249,00 
31560;Male;31; $20.438,00 
32521;Male;28; $21.646,00 
31936;Male;30; $8.901,00 
32817;Male;21; $20.139,00 
30587;Male;25; $8.251,00 
30906;Female;31; $6.887,00 
11226;Male;26; $30.566,00 
10477;Female;28; $13.249,00 
10485;Male;38; $2.138,00 
9024;Male;62; $10.092,00 
11498;Male;38; $13.867,00 
10911;Male;47; $2.096,00 
9321;Male;56; $6.493,00 
56613;Male;24; $5.898,00 
54570;Male;39; $11.195,00 
55497;Female;45; $4.182,00 
55147;Female;26; $15.098,00 
55860;Female;20; $2.638,00 
54498;Male;32; $8.642,00 
55109;Female;39; $17.271,00 
56694;Male;28; $6.924,00 
55850;Male;25; $11.180,00 
55814;Male;21; $10.984,00 
54002;Female;38; $3.535,00 
16780;Male;35; $13.823,00 
17785;Female;65; $16.019,00 
16485;Male;26; $16.621,00 
16587;Male;28; $4.383,00 
15062;Male;20; $9.558,00 
17505;Male;53; $5.696,00 
17065;Female;18; $16.944,00 
17019;Female;59; $5.770,00 
17809;Female;28; $10.054,00 
15579;Female;26; $20.997,00 
23890;Male;27; $22.004,00 
22283;Male;54; $3.747,00 
22309;Female;25; $11.767,00 
22292;Female;47; $29.388,00 
22342;Female;32; $17.051,00 
50555;Female;38; $14.006,00 
50536;Female;26; $11.341,00 
48836;Female;32; $11.454,00 
49268;Male;29; $10.584,00 
49070;Female;45; $4.643,00 
49173;Female;27; $12.844,00 
50122;Male;28; $17.147,00 
45532;Female;52; $13.215,00 
45296;Male;51; $24.971,00 
45491;Female;22; $23.541,00 
46991;Female;23; $21.183,00 
45503;Female;37; $7.538,00 
47307;Female;19; $13.256,00 
46981;Female;27; $10.428,00 
45128;Female;39; $15.115,00 
47483;Female;32; $24.064,00 
45031;Female;32; $24.494,00 
45793;Female;37; $2.800,00 
47460;Female;37; $8.195,00 
46307;Female;31; $9.128,00 
19887;Female;53; $28.510,00 
19868;Male;22; $25.038,00 
38227;Male;32; $10.721,00 
37072;Female;38; $15.255,00 
38338;Female;37; $2.507,00 
37704;Female;23; $23.751,00 
37926;Male;26; $9.808,00 
36035;Male;21; $17.429,00 
38577;Male;59; $9.447,00 
36834;Female;43; $11.492,00 
37121;Male;34; $15.266,00 
38165;Male;30; $26.596,00 
12651;Male;39; $19.408,00 
13414;Female;32; $16.695,00 
13253;Male;34; $23.013,00 
14496;Female;37; $15.209,00 
14908;Female;63; $17.636,00 
41696;Male;34; $11.659,00 
39857;Female;24; $7.456,00 
40711;Male;29; $14.733,00 
41098;Female;35; $20.524,00 
41008;Male;36; $8.527,00 
39802;Male;39; $21.315,00 
28986;Male;47; $7.444,00 
27573;Male;40; $20.986,00 
27371;Male;38; $7.255,00 
28441;Male;31; $8.917,00 
29029;Female;35; $9.578,00 
27312;Female;35; $33.779,00 
27818;Male;30; $12.777,00 
28476;Male;64; $28.390,00 
28236;Male;60; $18.453,00 
29384;Male;29; $9.370,00 
28656;Female;39; $20.957,00 
28097;Female;56; $14.863,00 
29945;Male;29; $30.379,00 
29388;Male;54; $21.958,00 
28196;Female;64; $13.252,00 
27197;Male;29; $2.578,00 
27833;Male;29; $16.150,00 
28336;Male;34; $3.169,00 
29603;Female;34; $25.444,00 
28538;Male;24; $14.660,00 
28113;Female;34; $14.704,00 
28996;Male;44; $11.271,00 
27012;Female;60; $15.196,00 
33380;Male;31; $21.986,00 
35222;Male;63; $16.460,00 
35929;Male;60; $24.906,00 
35518;Female;26; $8.062,00 
34048;Female;43; $9.723,00 
33181;Male;52; $2.620,00 
35093;Female;36; $17.163,00 
34459;Male;25; $17.710,00 
33638;Female;21; $17.810,00 
34498;Female;36; $22.987,00 
34293;Female;35; $26.835,00 
33883;Female;25; $23.356,00 
33165;Male;47; $19.261,00 
35188;Male;26; $9.428,00 
33306;Female;35; $4.205,00 
24639;Female;36; $2.707,00 
24006;Male;33; $7.492,00 
24864;Female;38; $14.193,00 
26243;Female;54; $15.678,00 
25331;Female;63; $19.201,00 
26752;Male;47; $11.190,00 
24915;Male;22; $6.632,00 
26955;Male;20; $15.628,00 
24764;Male;23; $20.107,00 
26483;Male;43; $17.765,00 
25896;Male;24; $3.751,00 
26833;Male;19; $11.590,00 
24374;Female;20; $12.413,00 
24026;Female;32; $22.578,00 
25339;Female;21; $15.529,00 
24867;Female;34; $23.950,00 
26022;Female;25; $19.119,00 
25100;Female;21; $19.523,00 
26285;Male;34; $16.450,00 
24593;Male;24; $9.830,00 
30477;Male;23; $15.705,00 
33000;Male;59; $17.111,00 
31812;Male;45; $8.870,00 
31117;Female;28; $30.212,00 
32249;Female;30; $23.346,00 
32043;Male;59; $12.187,00 
32405;Male;43; $6.298,00 
31429;Female;27; $5.240,00 
9891;Female;26; $4.316,00 
10510;Male;42; $26.011,00 
9118;Male;18; $3.069,00 
9805;Female;35; $5.638,00 
10263;Male;32; $19.001,00 
9963;Male;62; $3.403,00 
9825;Male;46; $23.037,00 
10867;Male;32; $10.701,00 
9293;Male;34; $7.212,00 
9146;Female;56; $8.499,00 
9747;Female;30; $8.806,00 
9212;Male;36; $17.423,00 
11499;Male;21; $18.778,00 
11896;Male;20; $18.165,00 
10449;Female;45; $2.396,00 
9138;Male;59; $11.858,00 
55132;Male;28; $4.917,00 
56958;Female;58; $17.907,00 
56692;Male;42; $6.999,00 
54294;Female;18; $5.157,00 
55138;Male;44; $25.956,00 
55551;Female;25; $2.302,00 
56946;Male;51; $9.432,00 
56959;Male;26; $24.744,00 
15001;Male;42; $10.273,00 
16723;Female;46; $6.120,00 
15416;Male;34; $30.900,00 
16286;Male;18; $21.553,00 
15229;Male;60; $20.886,00 
15659;Female;29; $21.795,00 
15770;Female;51; $9.301,00 
17095;Male;25; $13.304,00 
17220;Male;48; $21.054,00 
15119;Female;20; $7.201,00 
17160;Male;46; $10.250,00 
17500;Male;23; $28.738,00 
16077;Male;49; $17.918,00 
15339;Female;35; $19.977,00 
17604;Male;36; $9.030,00 
16502;Female;65; $3.518,00 
15898;Female;28; $7.558,00 
21328;Male;29; $20.131,00 
21558;Female;39; $6.995,00 
23157;Female;21; $8.515,00 
21419;Male;49; $2.337,00 
23936;Male;63; $16.392,00 
22547;Female;24; $6.969,00 
22246;Male;30; $26.906,00 
22115;Male;33; $18.105,00 
22289;Male;24; $9.368,00 
23606;Female;31; $4.374,00 
49130;Female;33; $13.713,00 
49213;Female;35; $11.173,00 
49266;Male;35; $12.987,00 
47451;Female;38; $19.361,00 
46714;Female;18; $11.535,00 
46205;Male;42; $15.978,00 
45575;Female;37; $12.963,00 
45979;Female;39; $12.051,00 
18195;Male;24; $24.351,00 
20000;Male;43; $20.765,00 
37437;Female;29; $8.513,00 
36299;Male;27; $13.476,00 
38859;Male;43; $4.308,00 
36748;Female;28; $5.480,00 
38061;Male;40; $8.422,00 
36231;Male;41; $32.704,00 
37209;Male;54; $11.785,00 
36239;Female;34; $26.310,00 
38584;Male;49; $18.058,00 
36865;Male;22; $22.280,00 
36103;Male;34; $18.232,00 
38945;Male;23; $6.185,00 
37271;Male;60; $10.420,00 
14172;Female;41; $18.499,00 
13909;Male;34; $8.222,00 
14855;Female;57; $22.003,00 
13323;Female;20; $14.543,00 
12622;Female;22; $14.646,00 
12829;Female;40; $10.455,00 
12865;Female;23; $24.138,00 
14466;Female;23; $12.749,00 
12613;Male;49; $20.167,00 
13860;Male;56; $12.592,00 
13740;Male;33; $26.891,00 
12930;Male;50; $9.344,00 
40044;Female;49; $23.774,00 
41895;Male;19; $23.137,00 
39156;Female;18; $9.998,00 
41420;Female;20; $7.925,00 
39394;Male;24; $21.057,00 
41679;Female;29; $24.371,00 
27752;Male;18; $13.414,00 
28884;Female;48; $20.249,00 
28047;Male;29; $31.343,00 
27367;Male;38; $21.975,00 
33169;Male;54; $16.218,00 
35480;Male;44; $16.901,00 
34781;Male;39; $4.697,00 
35938;Female;20; $11.112,00 
34669;Male;45; $11.253,00 
34366;Female;38; $20.553,00 
35975;Female;37; $7.866,00 
34794;Female;35; $8.157,00 
35095;Female;36; $2.372,00 
35724;Male;18; $12.925,00 
34520;Female;18; $20.310,00 
58770;Female;33; $21.397,00 
24727;Male;44; $17.656,00 
26676;Female;44; $22.936,00 
26876;Male;37; $12.877,00 
31396;Female;33; $4.496,00 
32863;Female;61; $4.896,00 
30495;Female;27; $10.672,00 
32325;Male;37; $22.914,00 
31139;Female;35; $8.580,00 
11675;Female;24; $7.733,00 
11060;Male;21; $25.857,00 
11543;Male;30; $9.339,00 
9163;Male;28; $24.556,00 
10007;Female;49; $22.961,00 
10574;Female;54; $8.965,00 
9933;Female;37; $19.471,00 
10565;Female;42; $13.813,00 
10043;Female;57; $21.727,00 
54333;Female;29; $3.691,00 
55364;Male;65; $9.058,00 
56107;Male;32; $14.880,00 
54818;Male;33; $18.361,00 
54624;Female;19; $4.816,00 
54380;Female;19; $12.151,00 
56158;Female;26; $3.898,00 
54803;Male;27; $3.372,00 
56637;Male;32; $2.832,00 
55311;Female;19; $10.053,00 
55843;Female;36; $25.523,00 
55282;Male;48; $3.387,00 
56440;Male;25; $4.948,00 
17535;Female;47; $11.677,00 
17485;Female;41; $9.833,00 
16856;Female;30; $13.101,00 
15827;Male;39; $22.889,00 
15259;Female;27; $8.523,00 
16687;Male;45; $22.239,00 
17023;Female;37; $33.992,00 
16350;Male;21; $9.915,00 
16152;Male;27; $15.003,00 
16503;Female;30; $6.397,00 
17391;Male;29; $32.827,00 
16004;Female;35; $9.114,00 
16333;Male;53; $24.112,00 
16282;Female;19; $21.214,00 
17821;Female;52; $9.923,00 
22420;Female;26; $16.486,00 
21403;Male;32; $14.113,00 
21831;Female;23; $21.024,00 
23717;Male;36; $13.533,00 
23916;Female;40; $5.613,00 
22060;Male;65; $33.215,00 
22796;Male;64; $9.588,00 
48620;Female;31; $9.651,00 
49013;Male;29; $24.141,00 
49852;Male;61; $22.764,00 
48072;Male;23; $12.634,00 
50891;Male;44; $32.633,00 
48179;Female;24; $20.363,00 
50259;Female;34; $23.560,00 
47392;Male;20; $12.192,00 
46793;Female;38; $21.156,00 
47284;Male;50; $15.100,00 
45304;Female;59; $22.845,00 
45727;Female;36; $2.623,00 
46190;Female;21; $18.040,00 
20653;Male;36; $3.226,00 
18737;Female;20; $7.239,00 
20870;Female;52; $30.927,00 
37374;Female;19; $4.943,00 
37152;Female;59; $4.476,00 
38470;Female;33; $14.856,00 
13935;Male;20; $21.675,00 
13943;Female;19; $34.977,00 
13520;Female;44; $12.764,00 
12567;Male;26; $16.036,00 
12235;Male;40; $24.675,00 
12881;Male;20; $19.694,00 
13752;Female;21; $27.951,00 
41527;Female;22; $8.009,00 
41312;Male;53; $2.798,00 
41758;Male;39; $33.487,00 
39550;Male;25; $2.517,00 
41292;Female;31; $15.139,00 
28086;Female;19; $11.468,00 
28687;Female;25; $12.425,00 
28838;Female;52; $10.254,00 
27110;Female;31; $5.993,00 
27325;Female;22; $31.989,00 
28406;Male;53; $24.814,00 
29714;Female;20; $14.034,00 
27379;Female;37; $23.707,00 
28432;Male;35; $19.231,00 
27935;Female;18; $18.836,00 
27906;Female;29; $20.186,00 
28530;Male;36; $8.283,00 
27562;Male;46; $14.087,00 
29596;Female;19; $19.381,00 
29364;Female;65; $30.422,00 
29811;Male;21; $12.627,00 
27309;Female;43; $3.260,00 
34054;Male;35; $15.815,00 
34328;Male;32; $4.582,00 
34820;Female;29; $2.965,00 
34186;Female;31; $22.556,00 
33230;Male;36; $11.238,00 
35828;Female;20; $8.656,00 
34074;Male;24; $3.752,00 
34144;Female;39; $17.608,00 
35278;Female;31; $23.835,00 
34331;Female;40; $13.405,00 
33368;Female;31; $16.952,00 
33195;Male;27; $17.899,00 
57539;Male;65; $16.318,00 
24895;Male;25; $23.475,00 
24076;Male;37; $9.779,00 
26998;Male;30; $21.778,00 
26644;Male;23; $20.849,00 
26969;Male;49; $10.098,00 
26888;Male;47; $18.548,00 
25284;Male;32; $12.944,00 
24812;Male;22; $5.946,00 
25433;Female;28; $12.223,00 
24309;Male;27; $21.772,00 
24261;Female;36; $3.253,00 
25087;Male;30; $24.981,00 
25688;Female;18; $15.438,00 
25002;Female;25; $9.343,00 
32528;Female;54; $11.596,00 
31575;Female;20; $14.370,00 
32786;Male;36; $5.006,00 
32303;Male;29; $17.821,00 
31945;Male;30; $21.495,00 
11683;Male;37; $4.343,00 
9737;Female;51; $24.814,00 
9006;Male;61; $23.095,00 
9937;Male;28; $13.544,00 
10773;Male;35; $17.614,00 
11861;Female;35; $7.535,00 
11713;Male;35; $14.524,00 
11912;Male;40; $15.745,00 
9184;Male;34; $16.079,00 
9686;Male;36; $2.684,00 
11177;Male;25; $18.380,00 
9829;Male;18; $9.161,00 
11416;Male;46; $17.090,00 
11641;Male;23; $4.874,00 
9214;Female;30; $5.085,00 
11353;Male;36; $24.640,00 
10151;Male;23; $24.700,00 
55379;Male;34; $31.300,00 
56320;Female;37; $6.270,00 
54374;Male;58; $7.089,00 
56735;Male;36; $22.689,00 
56099;Female;36; $29.176,00 
54152;Female;30; $21.256,00 
56819;Male;36; $19.045,00 
55102;Male;24; $2.696,00 
54020;Female;39; $19.737,00 
56965;Male;39; $12.153,00 
17842;Female;27; $28.536,00 
16516;Female;37; $21.335,00 
17259;Female;41; $6.777,00 
16602;Female;19; $6.911,00 
16658;Female;26; $6.988,00 
